0,0.0581332,0.0283793
0.1,0.0311035,-0.0474016
0.2,0.0134343,-0.0117904
0.3,0.0623089,-0.137022
0.4,0.268586,-0.268486
0.5,0.462269,-0.706859
0.6,-3.09931,0.739806
0.7,0.747223,4.03084
0.8,-0.503775,1.29734
0.9,0.376344,0.378753
1,0.254045,0.178258
1.1,0.166741,-0.0280171
1.2,0.115207,-0.0250166
1.3,0.110584,0.0355802
1.4,0.110536,0.00525092
1.5,0.0903084,-0.135004
1.6,0.0796133,-0.159832
1.7,0.210489,-0.129801
1.8,0.181199,-0.0183305
1.9,0.0812271,-0.075079
2,0.234133,-0.369292
2.1,-0.127851,-0.545461
2.2,-0.0273169,2.35905
2.3,0.105701,-2.41478
2.4,-0.274327,0.777282
2.5,0.215132,0.0878417
2.6,0.148299,0.174112
2.7,0.0585206,0.0603062
2.8,0.00440849,0.0150689
2.9,0.00839262,0.0221964
3,0.136153,-0.0687471
3.1,0.0777733,0.189268
3.2,0.0158107,-0.155667
3.3,0.177848,-0.00660766
3.4,0.19147,0.0597295
3.5,0.172891,-0.236654
3.6,0.284096,-0.433262
3.7,-0.444077,-1.52328
3.8,2.79757,-3.03122
3.9,-2.61188,-1.70611
4,0.190869,0.640283
4.1,0.121998,0.259038
4.2,0.110922,-0.00024851
4.3,0.155111,0.0971939
4.4,0.0714391,0.0231158
4.5,0.111236,-0.157966
4.6,0.10491,0.0328946
4.7,-0.0635607,0.0437123
4.8,0.0345039,-0.134476
4.9,0.131868,0.0407868
5,0.0349219,-0.283355
5.1,0.164253,-0.113259
5.2,0.112005,-0.705199
5.3,-2.91523,0.167449
5.4,-0.920324,4.13752
5.5,-0.654876,1.87514
5.6,-0.0128611,0.385934
5.7,0.196423,0.152566
5.8,0.0718419,0.0736692
5.9,0.22167,0.0672747
6,-0.0239256,0.0403088
6.1,0.126566,-0.0333898
6.2,0.0705732,-0.018178
6.3,0.0694716,-0.0706829
6.4,0.111427,0.00633146
6.5,0.206755,-0.0748132
6.6,0.232436,-0.126393
6.7,0.230447,-0.227774
6.8,-0.306144,-0.758238
6.9,-0.572928,2.25302
7,1.27297,-3.17227
7.1,-0.160803,0.7861
7.2,0.200468,0.386945
7.3,0.0454276,0.122118
7.4,0.121516,0.231366
7.5,-0.0087998,0.0777164
7.6,-0.00441377,-0.0955801
7.7,0.0692189,0.0317864
7.8,0.0368907,-0.0603196
7.9,0.0690985,0.100195
8,0.0317527,0.046037
8.1,0.146002,0.0399277
8.2,0.369567,-0.172576
8.3,0.137344,-0.20719
8.4,-0.45154,-1.21865
8.5,3.56019,-1.20403
8.6,-1.96606,-1.9283
8.7,0.0423402,0.830303
8.8,0.050892,0.120525
8.9,0.17303,0.114927
9,0.0422406,-0.0084883
9.1,0.349718,0.105044
9.2,0.0630575,0.014715
9.3,0.0635111,-0.0793725
9.4,0.0817117,0.0253142
9.5,0.14351,-0.00991894
9.6,0.117774,0.0584228
9.7,0.0311625,-0.0783845
9.8,0.092152,-0.175341
9.9,0.1748,-0.355893
10,-2.88443,-0.556546
10.1,-2.77385,3.1034
10.2,-1.2959,2.1502
10.3,0.16969,0.33708
10.4,0.311452,0.312154
10.5,0.123113,0.0356908
10.6,0.150478,-0.0847454
10.7,0.0946218,-0.0873779
10.8,0.0877176,0.0398967
10.9,0.0797022,-0.00441639
11,0.0141865,-0.0969136
11.1,0.135897,0.0364028
11.2,0.0754124,-0.0362253
11.3,0.247272,-0.217426
11.4,0.268255,-0.262199
11.5,-0.0755496,-0.868845
11.6,-0.923194,2.08366
11.7,2.32465,-2.91032
11.8,-0.33285,0.590131
11.9,0.478905,0.181716
12,0.159947,0.173302
12.1,0.0951211,0.0357876
12.2,0.168516,0.0130453
12.3,0.108422,0.00134691
12.4,0.145924,-0.0790976
12.5,0.0208459,-0.0584023
12.6,0.123347,-0.130088
12.7,0.185921,0.0596625
12.8,0.115215,0.00083567
12.9,0.254301,-0.109608
13,0.223404,-0.323404
13.1,-0.105504,-1.13519
13.2,4.39268,0.49901
13.3,-1.44857,-1.72187
13.4,0.014402,0.745685
13.5,0.170796,0.127743
13.6,0.262277,0.0265878
13.7,0.0576058,0.00389606
13.8,0.0431018,-0.0419838
13.9,0.160675,-0.019648
14,0.0486419,0.065509
14.1,0.0484826,-0.0641819
14.2,0.149631,0.00610639
14.3,0.110336,-0.226965
14.4,0.240162,-0.0859975
14.5,0.110674,-0.0662467
14.6,0.148279,-0.504062
14.7,-2.21257,-1.23916
14.8,-4.46751,1.66429
14.9,-2.30363,1.92364
15,0.187299,0.299417
15.1,0.384388,0.189699
15.2,0.20766,-0.0247425
15.3,0.072224,-0.0199085
15.4,0.0475118,-0.0139405
15.5,0.0719557,0.0217324
15.6,0.262454,0.00641065
15.7,0.0514982,0.0495441
15.8,0.00285183,-0.00758052
15.9,0.0541511,-0.079413
16,0.195614,-0.113893
16.1,0.0842377,-0.174412
16.2,-0.0124601,-0.925876
16.3,-1.09015,1.88698
16.4,3.12979,-1.94193
16.5,-0.23119,0.952507
16.6,0.0616399,0.323113
16.7,0.202636,0.0410488
16.8,0.0207985,0.00246364
16.9,0.121111,0.0427468
17,0.0162979,0.0869021
17.1,0.0108649,0.0605718
17.2,0.118858,0.0490916
