0,0.0500007,0.00420252
0.01,0.0498309,0.00840707
0.02,0.0495498,0.0126156
0.03,0.0491606,0.0168295
0.04,0.0486673,0.0210501
0.05,0.0480752,0.0252775
0.06,0.0473903,0.0295115
0.07,0.0466198,0.0337506
0.08,0.0457714,0.0379921
0.09,0.044853,0.042232
0.1,0.043873,0.0464651
0.11,0.0428395,0.0506847
0.12,0.0417602,0.0548827
0.13,0.040642,0.0590499
0.14,0.0394911,0.0631761
0.15,0.0383122,0.0672502
0.16,0.0371089,0.0712606
0.17,0.0358835,0.0751957
0.18,0.0346366,0.0790437
0.19,0.0333679,0.0827936
0.2,0.0320757,0.0864346
0.21,0.0307572,0.0899571
0.22,0.0294091,0.0933523
0.23,0.0280273,0.0966126
0.24,0.0266073,0.0997317
0.25,0.0251446,0.102704
0.26,0.0236344,0.105526
0.27,0.0220726,0.108194
0.28,0.0204548,0.110706
0.29,0.0187776,0.113062
0.3,0.0170378,0.11526
0.31,0.0152329,0.117301
0.32,0.0133608,0.119186
0.33,0.0114204,0.120917
0.34,0.00941097,0.122494
0.35,0.00733238,0.123921
0.36,0.00518514,0.125199
0.37,0.00297031,0.12633
0.38,0.000689431,0.127318
0.39,-0.00165549,0.128164
0.4,-0.00406204,0.12887
0.41,-0.00652742,0.12944
0.42,-0.00904853,0.129876
0.43,-0.0116219,0.13018
0.44,-0.014244,0.130354
0.45,-0.016911,0.1304
0.46,-0.0196187,0.13032
0.47,-0.022363,0.130118
0.48,-0.0251397,0.129793
0.49,-0.0279445,0.129349
0.5,-0.0307727,0.128787
0.51,-0.0336201,0.128109
0.52,-0.0364821,0.127317
0.53,-0.0393541,0.126412
0.54,-0.0422318,0.125397
0.55,-0.0451106,0.124272
0.56,-0.047986,0.12304
0.57,-0.0508538,0.121702
0.58,-0.0537094,0.120261
0.59,-0.0565486,0.118717
0.6,-0.0593672,0.117072
0.61,-0.062161,0.115329
0.62,-0.0649259,0.113489
0.63,-0.0676579,0.111554
0.64,-0.0703531,0.109527
0.65,-0.0730075,0.107408
0.66,-0.0756174,0.1052
0.67,-0.0781793,0.102906
0.68,-0.0806894,0.100526
0.69,-0.0831443,0.0980648
0.7,-0.0855408,0.0955229
0.71,-0.0878753,0.0929033
0.72,-0.0901449,0.0902082
0.73,-0.0923465,0.0874402
0.74,-0.094477,0.0846018
0.75,-0.0965337,0.0816956
0.76,-0.0985137,0.0787243
0.77,-0.100415,0.0756906
0.78,-0.102234,0.0725973
0.79,-0.103969,0.0694472
0.8,-0.105617,0.0662432
0.81,-0.107177,0.0629883
0.82,-0.108646,0.0596854
0.83,-0.110023,0.0563377
0.84,-0.111306,0.0529482
0.85,-0.112492,0.0495201
0.86,-0.11358,0.0460565
0.87,-0.11457,0.0425608
0.88,-0.115459,0.0390361
0.89,-0.116246,0.0354857
0.9,-0.11693,0.0319129
0.91,-0.117511,0.0283212
0.92,-0.117987,0.0247139
0.93,-0.118357,0.0210944
0.94,-0.118622,0.017466
0.95,-0.11878,0.0138323
0.96,-0.118832,0.0101966
0.97,-0.118776,0.00656243
0.98,-0.118613,0.00293314
0.99,-0.118343,-0.000687778
1,-0.117966,-0.0042969
1.01,-0.117483,-0.00789081
1.02,-0.116892,-0.0114661
1.03,-0.116196,-0.0150193
1.04,-0.115394,-0.0185472
1.05,-0.114488,-0.0220462
1.06,-0.113477,-0.0255132
1.07,-0.112364,-0.0289448
1.08,-0.111149,-0.0323377
1.09,-0.109833,-0.0356888
1.1,-0.108418,-0.0389947
1.11,-0.106904,-0.0422525
1.12,-0.105294,-0.0454589
1.13,-0.103589,-0.048611
1.14,-0.101791,-0.0517057
1.15,-0.099901,-0.0547401
1.16,-0.0979215,-0.0577113
1.17,-0.0958542,-0.0606166
1.18,-0.0937013,-0.0634531
1.19,-0.091465,-0.0662182
1.2,-0.0891475,-0.0689092
1.21,-0.0867511,-0.0715238
1.22,-0.0842784,-0.0740593
1.23,-0.0817317,-0.0765135
1.24,-0.0791137,-0.078884
1.25,-0.0764271,-0.0811687
1.26,-0.0736746,-0.0833653
1.27,-0.070859,-0.0854719
1.28,-0.0679831,-0.0874865
1.29,-0.0650499,-0.0894072
