0,0.241034,-0.348552
0.5,0.138051,0.319912
1,0.0906311,-0.0124462
1.5,0.0857268,-0.424437
2,0.199132,0.273269
2.5,0.0716368,0.000536831
3,0.222741,-0.397457
3.5,0.182989,0.219817
4,0.0964124,-0.000760666
4.5,0.0457985,-0.456686
5,0.15069,0.326135
5.5,0.0416802,0.0472497
6,0.110178,-0.363957
6.5,0.15557,0.237244
7,0.120672,0.0769691
7.5,0.0692218,-0.353937
8,0.190584,0.298307
8.5,0.0613143,0.0686939
9,0.00431489,-0.231712
9.5,0.273787,0.30573
10,0.183941,0.125481
10.5,0.0979675,-0.290552
11,0.18738,0.284006
11.5,0.122808,0.0486566
12,0.0544396,-0.237253
12.5,0.198963,0.245885
13,0.166047,0.0663721
13.5,0.156897,-0.249466
14,0.183368,0.207261
14.5,0.170837,-0.078667
15,0.108466,-0.332094
15.5,0.129899,0.206578
16,0.172969,0.017694
16.5,0.207584,-0.306997
17,0.129428,0.236848
17.5,0.165549,-0.117931
18,0.194857,-0.32471
18.5,0.046151,0.251312
19,0.0993022,-0.0401456
19.5,0.177651,-0.266979
20,0.0792589,0.375454
20.5,0.14072,-0.0879866
21,0.148813,-0.228221
21.5,0.115528,0.313237
22,0.0762216,-0.0782541
22.5,0.194807,-0.265123
23,0.121744,0.539336
23.5,0.134938,-0.0456285
24,0.203048,-0.125711
24.5,0.169895,0.404303
25,0.0662009,-0.0559405
25.5,0.264967,-0.241458
26,0.148558,0.488208
26.5,0.0496142,-0.0616877
27,0.267509,-0.213024
27.5,0.280869,0.412665
28,0.0431201,-0.110491
28.5,0.402082,-0.299172
29,0.148371,0.391103
29.5,0.0192901,-0.0729823
30,0.273184,-0.313545
30.5,0.283663,0.370109
31,-0.0152198,-0.0889391
31.5,0.400963,-0.338436
32,0.233602,0.296707
32.5,-0.00993613,-0.0364084
33,0.238985,-0.368021
33.5,0.316439,0.422169
34,-0.0686656,-0.0186312
34.5,0.251712,-0.293576
35,0.309437,0.299111
35.5,0.0106214,0.012826
36,0.238635,-0.367407
36.5,0.349222,0.386898
37,-0.0168049,0.0494742
37.5,0.15647,-0.216152
38,0.281839,0.330342
38.5,0.0571152,0.045815
39,0.216117,-0.350188
39.5,0.272706,0.27226
40,0.0496476,0.0430302
40.5,0.126855,-0.246271
41,0.226012,0.278112
41.5,0.101174,0.0421564
42,0.219233,-0.340162
42.5,0.199239,0.160016
43,0.080187,-0.0439176
43.5,0.0974334,-0.319748
44,0.198811,0.2493
44.5,0.119776,0.0253396
45,0.187038,-0.338795
45.5,0.136354,0.192534
46,0.124241,-0.0602901
46.5,0.11366,-0.284025
47,0.140333,0.243979
47.5,0.0880989,0.0306343
48,0.0780751,-0.232171
48.5,0.21712,0.271927
49,0.154461,-0.0377178
49.5,0.0911698,-0.196488
50,0.172541,0.310699
50.5,0.0754775,-0.0224531
51,0.0802131,-0.159179
51.5,0.181011,0.343859
52,0.144444,-0.0186135
52.5,0.132103,-0.143923
53,0.180935,0.244129
53.5,0.0584462,-0.0773675
54,0.138629,-0.200346
54.5,0.149473,0.30062
55,0.101457,-0.072267
55.5,0.209034,-0.198568
56,0.254381,0.214937
56.5,0.0470868,-0.135726
57,0.264862,-0.280325
57.5,0.149668,0.29034
58,0.034073,-0.0733316
58.5,0.236995,-0.269967
59,0.272492,0.252473
59.5,-0.00205625,-0.116429
60,0.293728,-0.255968
60.5,0.210714,0.264826
61,-0.00925915,-0.05386
61.5,0.147733,-0.295091
62,0.343534,0.352419
62.5,-0.0125756,-0.0454034
63,0.239512,-0.265215
63.5,0.303027,0.25597
64,0.00915151,-0.0187098
64.5,0.173175,-0.330414
65,0.345662,0.337855
65.5,0.0121568,0.0151003
66,0.171515,-0.272234
66.5,0.320729,0.20428
67,0.015559,0.010583
67.5,0.243469,-0.459546
68,0.254273,0.252408
68.5,0.00205168,0.001295
69,0.182671,-0.305405
69.5,0.303692,0.167862
70,0.0402504,0.0193386
70.5,0.234366,-0.491231
71,0.231098,0.191332
71.5,0.0275682,-0.00555523
72,0.133226,-0.414368
72.5,0.337517,0.210916
73,0.0349802,0.104488
73.5,0.191264,-0.411998
74,0.256602,0.241287
74.5,0.0496343,0.0126978
75,0.0600539,-0.389161
75.5,0.325208,0.246592
76,0.0379748,0.104442
76.5,0.0981567,-0.29966
77,0.336863,0.281331
77.5,0.11798,0.0444671
78,0.0384611,-0.334117
78.5,0.294771,0.24085
79,0.0624592,0.06617
79.5,0.0952412,-0.247105
80,0.262807,0.24772
80.5,0.180505,0.0268006
81,0.124126,-0.270849
81.5,0.231675,0.131838
82,0.0641656,-0.0122426
82.5,0.11616,-0.259237
83,0.201256,0.236979
83.5,0.184764,-0.0487002
84,0.148298,-0.281823
84.5,0.159545,0.191166
85,0.0662802,-0.0954209
85.5,0.183871,-0.286852
86,0.0814193,0.29112
86.5,0.128166,-0.0032333
87,0.16637,-0.227907
87.5,0.171064,0.276829
88,0.0621013,-0.0661973
88.5,0.213248,-0.211401
89,0.129969,0.373462
89.5,0.0679132,0.0534531
90,0.159618,-0.20584
90.5,0.217636,0.498973
91,0.0744499,-0.0664891
91.5,0.237589,-0.191341
92,0.14564,0.364423
92.5,0.0785572,0.00726961
93,0.20676,-0.249225
93.5,0.227961,0.503516
94,0.0699175,-0.0320195
94.5,0.242724,-0.221323
95,0.228846,0.285091
95.5,0.0582524,-0.066534
96,0.263933,-0.405596
96.5,0.232364,0.447296
97,0.04793,-0.0491973
97.5,0.248658,-0.308896
98,0.247338,0.297931
98.5,0.00961973,-0.02242
99,0.294773,-0.433383
99.5,0.218393,0.360104
